timestamp_hour;user_language;device;Out;In
12;en;web;realdonaldtrump;angela
12;en;instagram;marcjacobsintl;https://t.co/eh6o4k4lll
12;en;instagram;https://t.co/eh6o4k4lll;marcjacobsintl
12;en;web;vanillariela;hg
12;en;web;hg;vanillariela
12;en;ipad;post2015;sdgs
12;en;ipad;sdgs;post2015
12;en;ipad;post2015;un
12;en;ipad;un;post2015
12;en;ipad;sdgs;un
12;en;ipad;un;sdgs
12;en;web;sdoreson;robertbrender
12;en;web;robertbrender;sdoreson
12;en;iphone;cybergrrl;sandrabland
12;en;iphone;sandrabland;cybergrrl
12;en;iphone;cybergrrl;https://t.co/tke5hqoypn
12;en;iphone;https://t.co/tke5hqoypn;cybergrrl
12;en;iphone;sandrabland;https://t.co/tke5hqoypn
12;en;iphone;https://t.co/tke5hqoypn;sandrabland
12;en;instagram;samandude;aboutlastnight
12;en;instagram;aboutlastnight;samandude
12;en;instagram;samandude;samanthaurbani
12;en;instagram;samanthaurbani;samandude
12;en;instagram;samandude;newmusic
12;en;instagram;newmusic;samandude
12;en;instagram;samandude;https://t.co/nz1xasogue
12;en;instagram;https://t.co/nz1xasogue;samandude
12;en;instagram;aboutlastnight;samanthaurbani
12;en;instagram;samanthaurbani;aboutlastnight
12;en;instagram;aboutlastnight;newmusic
12;en;instagram;newmusic;aboutlastnight
12;en;instagram;aboutlastnight;https://t.co/nz1xasogue
12;en;instagram;https://t.co/nz1xasogue;aboutlastnight
12;en;instagram;samanthaurbani;newmusic
12;en;instagram;newmusic;samanthaurbani
12;en;instagram;samanthaurbani;https://t.co/nz1xasogue
12;en;instagram;https://t.co/nz1xasogue;samanthaurbani
12;en;instagram;newmusic;https://t.co/nz1xasogue
12;en;instagram;https://t.co/nz1xasogue;newmusic
12;en;instagram;womenofpixels;ms
12;en;instagram;ms;womenofpixels
12;en;instagram;womenofpixels;realmonaghan
12;en;instagram;realmonaghan;womenofpixels
12;en;instagram;womenofpixels;https://t.co/r0g7zwyeiz
12;en;instagram;https://t.co/r0g7zwyeiz;womenofpixels
12;en;instagram;ms;realmonaghan
12;en;instagram;realmonaghan;ms
12;en;instagram;ms;https://t.co/r0g7zwyeiz
12;en;instagram;https://t.co/r0g7zwyeiz;ms
12;en;instagram;realmonaghan;https://t.co/r0g7zwyeiz
12;en;instagram;https://t.co/r0g7zwyeiz;realmonaghan
12;en;iphone;uea;documentary
12;en;iphone;documentary;uea
12;en;iphone;uea;history
12;en;iphone;history;uea
12;en;iphone;uea;women
12;en;iphone;women;uea
12;en;iphone;uea;theascentofwoman
12;en;iphone;theascentofwoman;uea
12;en;iphone;uea;ascentofwoman
12;en;iphone;ascentofwoman;uea
12;en;iphone;documentary;history
12;en;iphone;history;documentary
12;en;iphone;documentary;women
12;en;iphone;women;documentary
12;en;iphone;documentary;theascentofwoman
12;en;iphone;theascentofwoman;documentary
12;en;iphone;documentary;ascentofwoman
12;en;iphone;ascentofwoman;documentary
12;en;iphone;history;women
12;en;iphone;women;history
12;en;iphone;history;theascentofwoman
12;en;iphone;theascentofwoman;history
12;en;iphone;history;ascentofwoman
12;en;iphone;ascentofwoman;history
12;en;iphone;women;theascentofwoman
12;en;iphone;theascentofwoman;women
12;en;iphone;women;ascentofwoman
12;en;iphone;ascentofwoman;women
12;en;iphone;theascentofwoman;ascentofwoman
12;en;iphone;ascentofwoman;theascentofwoman
12;en;iphone;hallierubenhold;documentary
12;en;iphone;documentary;hallierubenhold
12;en;iphone;hallierubenhold;history
12;en;iphone;history;hallierubenhold
12;en;iphone;hallierubenhold;women
12;en;iphone;women;hallierubenhold
12;en;iphone;hallierubenhold;theascentofwoman
12;en;iphone;theascentofwoman;hallierubenhold
12;en;iphone;hallierubenhold;ascentofwoman
12;en;iphone;ascentofwoman;hallierubenhold
12;en;iphone;documentary;history
12;en;iphone;history;documentary
12;en;iphone;documentary;women
12;en;iphone;women;documentary
12;en;iphone;documentary;theascentofwoman
12;en;iphone;theascentofwoman;documentary
12;en;iphone;documentary;ascentofwoman
12;en;iphone;ascentofwoman;documentary
12;en;iphone;history;women
12;en;iphone;women;history
12;en;iphone;history;theascentofwoman
12;en;iphone;theascentofwoman;history
12;en;iphone;history;ascentofwoman
12;en;iphone;ascentofwoman;history
12;en;iphone;women;theascentofwoman
12;en;iphone;theascentofwoman;women
12;en;iphone;women;ascentofwoman
12;en;iphone;ascentofwoman;women
12;en;iphone;theascentofwoman;ascentofwoman
12;en;iphone;ascentofwoman;theascentofwoman
12;en;iphone;adetinniswood;documentary
12;en;iphone;documentary;adetinniswood
12;en;iphone;adetinniswood;history
12;en;iphone;history;adetinniswood
12;en;iphone;adetinniswood;women
12;en;iphone;women;adetinniswood
12;en;iphone;adetinniswood;theascentofwoman
12;en;iphone;theascentofwoman;adetinniswood
12;en;iphone;adetinniswood;ascentofwoman
12;en;iphone;ascentofwoman;adetinniswood
12;en;iphone;documentary;history
12;en;iphone;history;documentary
12;en;iphone;documentary;women
12;en;iphone;women;documentary
12;en;iphone;documentary;theascentofwoman
12;en;iphone;theascentofwoman;documentary
12;en;iphone;documentary;ascentofwoman
12;en;iphone;ascentofwoman;documentary
12;en;iphone;history;women
12;en;iphone;women;history
12;en;iphone;history;theascentofwoman
12;en;iphone;theascentofwoman;history
12;en;iphone;history;ascentofwoman
12;en;iphone;ascentofwoman;history
12;en;iphone;women;theascentofwoman
12;en;iphone;theascentofwoman;women
12;en;iphone;women;ascentofwoman
12;en;iphone;ascentofwoman;women
12;en;iphone;theascentofwoman;ascentofwoman
12;en;iphone;ascentofwoman;theascentofwoman
12;en;instagram;weekendwednesday;farebuzz
12;en;instagram;farebuzz;weekendwednesday
12;en;instagram;weekendwednesday;travel
12;en;instagram;travel;weekendwednesday
12;en;instagram;weekendwednesday;beach
12;en;instagram;beach;weekendwednesday
12;en;instagram;weekendwednesday;https://t.co/0arbxswhyu
12;en;instagram;https://t.co/0arbxswhyu;weekendwednesday
12;en;instagram;farebuzz;travel
12;en;instagram;travel;farebuzz
12;en;instagram;farebuzz;beach
12;en;instagram;beach;farebuzz
12;en;instagram;farebuzz;https://t.co/0arbxswhyu
12;en;instagram;https://t.co/0arbxswhyu;farebuzz
12;en;instagram;travel;beach
12;en;instagram;beach;travel
12;en;instagram;travel;https://t.co/0arbxswhyu
12;en;instagram;https://t.co/0arbxswhyu;travel
12;en;instagram;beach;https://t.co/0arbxswhyu
12;en;instagram;https://t.co/0arbxswhyu;beach
12;en;web;bikenyc;manhattanwaterfrontgreenway
12;en;web;manhattanwaterfrontgreenway;bikenyc
12;en;web;bikenyc;hudsonriver
12;en;web;hudsonriver;bikenyc
12;en;web;manhattanwaterfrontgreenway;hudsonriver
12;en;web;hudsonriver;manhattanwaterfrontgreenway
12;en;android;joehaden23;spreadtheword
12;en;android;spreadtheword;joehaden23
12;en;iphone;frontcountrysf;nys
12;en;iphone;nys;frontcountrysf
12;en;iphone;fever;https://t.co/2ao8nsq4gv
12;en;iphone;https://t.co/2ao8nsq4gv;fever
12;en;http://tapbots.com/software/tweetbot/mac;hbo;billsimmons
12;en;http://tapbots.com/software/tweetbot/mac;billsimmons;hbo
12;en;instagram;hot97;https://t.co/2chulkkcwg
12;en;instagram;https://t.co/2chulkkcwg;hot97
12;en;android;kunowittmer;christinaniels6
12;en;android;christinaniels6;kunowittmer
12;en;android;kunowittmer;imsa
12;en;android;imsa;kunowittmer
12;en;android;kunowittmer;trgamr
12;en;android;trgamr;kunowittmer
12;en;android;christinaniels6;imsa
12;en;android;imsa;christinaniels6
12;en;android;christinaniels6;trgamr
12;en;android;trgamr;christinaniels6
12;en;android;imsa;trgamr
12;en;android;trgamr;imsa
12;en;iphone;wfuv;https://t.co/fjxpx6zafc
12;en;iphone;https://t.co/fjxpx6zafc;wfuv
12;en;android;lastweektonight;iamjohnoliver
12;en;android;iamjohnoliver;lastweektonight
12;en;instagram;mhpbehindthescenes;https://t.co/r0cktgmvb1
12;en;instagram;https://t.co/r0cktgmvb1;mhpbehindthescenes
12;en;web;loosecattleband;lynndrury
12;en;web;lynndrury;loosecattleband
12;en;web;loosecattleband;joespub
12;en;web;joespub;loosecattleband
12;en;web;loosecattleband;https://t.co/igtgf9kmbl
12;en;web;https://t.co/igtgf9kmbl;loosecattleband
12;en;web;lynndrury;joespub
12;en;web;joespub;lynndrury
12;en;web;lynndrury;https://t.co/igtgf9kmbl
12;en;web;https://t.co/igtgf9kmbl;lynndrury
12;en;web;joespub;https://t.co/igtgf9kmbl
12;en;web;https://t.co/igtgf9kmbl;joespub
12;en;instagram;thesilentbarn;https://t.co/usuivnxwnc
12;en;instagram;https://t.co/usuivnxwnc;thesilentbarn
12;en;web;tanyarivero;wsjlive
12;en;web;wsjlive;tanyarivero
12;en;web;nwquah;arsachs
12;en;web;arsachs;nwquah
12;en;iphone;bryantparknyc;bpreadingroom
12;en;iphone;bpreadingroom;bryantparknyc
12;en;iphone;bryantparknyc;nyc
12;en;iphone;nyc;bryantparknyc
12;en;iphone;bpreadingroom;nyc
12;en;iphone;nyc;bpreadingroom
12;en;instagram;angelayee;cthagod
12;en;instagram;cthagod;angelayee
12;en;instagram;angelayee;djenvy
12;en;instagram;djenvy;angelayee
12;en;instagram;angelayee;https://t.co/glxo8ggqbe
12;en;instagram;https://t.co/glxo8ggqbe;angelayee
12;en;instagram;cthagod;djenvy
12;en;instagram;djenvy;cthagod
12;en;instagram;cthagod;https://t.co/glxo8ggqbe
12;en;instagram;https://t.co/glxo8ggqbe;cthagod
12;en;instagram;djenvy;https://t.co/glxo8ggqbe
12;en;instagram;https://t.co/glxo8ggqbe;djenvy
12;en;iphone;wfuv;fuvruss
12;en;iphone;fuvruss;wfuv
12;en;iphone;wfuv;ritahoustonwfuv
12;en;iphone;ritahoustonwfuv;wfuv
12;en;iphone;wfuv;nyc
12;en;iphone;nyc;wfuv
12;en;iphone;fuvruss;ritahoustonwfuv
12;en;iphone;ritahoustonwfuv;fuvruss
12;en;iphone;fuvruss;wfuv
12;en;iphone;wfuv;fuvruss
12;en;iphone;fuvruss;nyc
12;en;iphone;nyc;fuvruss
12;en;iphone;ritahoustonwfuv;wfuv
12;en;iphone;wfuv;ritahoustonwfuv
12;en;iphone;ritahoustonwfuv;nyc
12;en;iphone;nyc;ritahoustonwfuv
12;en;iphone;wfuv;nyc
12;en;iphone;nyc;wfuv
12;en;iphone;bryantparknyc;bpreadingroom
12;en;iphone;bpreadingroom;bryantparknyc
12;en;iphone;bryantparknyc;nyc
12;en;iphone;nyc;bryantparknyc
12;en;iphone;bpreadingroom;nyc
12;en;iphone;nyc;bpreadingroom
12;en;iphone;aoloriginals;laurajanegrace
12;en;iphone;laurajanegrace;aoloriginals
12;en;iphone;aoloriginals;truetrans
12;en;iphone;truetrans;aoloriginals
12;en;iphone;laurajanegrace;truetrans
12;en;iphone;truetrans;laurajanegrace
12;en;http://tapbots.com/software/tweetbot/mac;bartdorsey;billsimmons
12;en;http://tapbots.com/software/tweetbot/mac;billsimmons;bartdorsey
12;en;iphone;madamsecretary;season2
12;en;iphone;season2;madamsecretary
12;en;iphone;madamsecretary;cbs
12;en;iphone;cbs;madamsecretary
12;en;iphone;season2;cbs
12;en;iphone;cbs;season2
12;en;instagram;worthit;https://t.co/l83nbpeycv
12;en;instagram;https://t.co/l83nbpeycv;worthit
12;en;iphone;kategreer;marrymemargot
12;en;iphone;marrymemargot;kategreer
12;en;iphone;kategreer;hookedondolls
12;en;iphone;hookedondolls;kategreer
12;en;iphone;marrymemargot;hookedondolls
12;en;iphone;hookedondolls;marrymemargot
12;en;iphone;kitabaltemus;olgakarmansky
12;en;iphone;olgakarmansky;kitabaltemus
12;en;iphone;kitabaltemus;gabbymcclinton
12;en;iphone;gabbymcclinton;kitabaltemus
12;en;iphone;olgakarmansky;gabbymcclinton
12;en;iphone;gabbymcclinton;olgakarmansky
12;en;web;keepitmajor;crownfried
12;en;web;crownfried;keepitmajor
12;en;web;keepitmajor;https://t.co/3l7jiyuj5n
12;en;web;https://t.co/3l7jiyuj5n;keepitmajor
12;en;web;keepitmajor;https://t.co/wny1naas2g
12;en;web;https://t.co/wny1naas2g;keepitmajor
12;en;web;crownfried;https://t.co/3l7jiyuj5n
12;en;web;https://t.co/3l7jiyuj5n;crownfried
12;en;web;crownfried;https://t.co/wny1naas2g
12;en;web;https://t.co/wny1naas2g;crownfried
12;en;web;https://t.co/3l7jiyuj5n;https://t.co/wny1naas2g
12;en;web;https://t.co/wny1naas2g;https://t.co/3l7jiyuj5n
13;en;iphone;bendreyfuss;moody
13;en;iphone;moody;bendreyfuss
13;en;iphone;bendreyfuss;cnn
13;en;iphone;cnn;bendreyfuss
13;en;iphone;moody;cnn
13;en;iphone;cnn;moody
13;en;iphone;alexjamesfitz;moody
13;en;iphone;moody;alexjamesfitz
13;en;iphone;alexjamesfitz;cnn
13;en;iphone;cnn;alexjamesfitz
13;en;iphone;moody;cnn
13;en;iphone;cnn;moody
13;en;android;chelseafc;adidas
13;en;android;adidas;chelseafc
13;en;iphone;ericgeller;williamturton
13;en;iphone;williamturton;ericgeller
13;en;web;chillygonzales;octaveminds
13;en;web;octaveminds;chillygonzales
13;en;iphone;samcmlaird;jasonabbruzzese
13;en;iphone;jasonabbruzzese;samcmlaird
13;it;instagram;whitneymuseum;newyorkcity
13;it;instagram;newyorkcity;whitneymuseum
13;it;instagram;whitneymuseum;meatpacking
13;it;instagram;meatpacking;whitneymuseum
13;it;instagram;whitneymuseum;nyc
13;it;instagram;nyc;whitneymuseum
13;it;instagram;whitneymuseum;usa
13;it;instagram;usa;whitneymuseum
13;it;instagram;whitneymuseum;whitney
13;it;instagram;whitney;whitneymuseum
13;it;instagram;whitneymuseum;museum
13;it;instagram;museum;whitneymuseum
13;it;instagram;whitneymuseum;https://t.co/wt8m0n3r7d
13;it;instagram;https://t.co/wt8m0n3r7d;whitneymuseum
13;it;instagram;newyorkcity;meatpacking
13;it;instagram;meatpacking;newyorkcity
13;it;instagram;newyorkcity;nyc
13;it;instagram;nyc;newyorkcity
13;it;instagram;newyorkcity;usa
13;it;instagram;usa;newyorkcity
13;it;instagram;newyorkcity;whitney
13;it;instagram;whitney;newyorkcity
13;it;instagram;newyorkcity;museum
13;it;instagram;museum;newyorkcity
13;it;instagram;newyorkcity;https://t.co/wt8m0n3r7d
13;it;instagram;https://t.co/wt8m0n3r7d;newyorkcity
13;it;instagram;meatpacking;nyc
13;it;instagram;nyc;meatpacking
13;it;instagram;meatpacking;usa
13;it;instagram;usa;meatpacking
13;it;instagram;meatpacking;whitney
13;it;instagram;whitney;meatpacking
13;it;instagram;meatpacking;museum
13;it;instagram;museum;meatpacking
13;it;instagram;meatpacking;https://t.co/wt8m0n3r7d
13;it;instagram;https://t.co/wt8m0n3r7d;meatpacking
13;it;instagram;nyc;usa
13;it;instagram;usa;nyc
13;it;instagram;nyc;whitney
13;it;instagram;whitney;nyc
13;it;instagram;nyc;museum
13;it;instagram;museum;nyc
13;it;instagram;nyc;https://t.co/wt8m0n3r7d
13;it;instagram;https://t.co/wt8m0n3r7d;nyc
13;it;instagram;usa;whitney
13;it;instagram;whitney;usa
13;it;instagram;usa;museum
13;it;instagram;museum;usa
13;it;instagram;usa;https://t.co/wt8m0n3r7d
13;it;instagram;https://t.co/wt8m0n3r7d;usa
13;it;instagram;whitney;museum
13;it;instagram;museum;whitney
13;it;instagram;whitney;https://t.co/wt8m0n3r7d
13;it;instagram;https://t.co/wt8m0n3r7d;whitney
13;it;instagram;museum;https://t.co/wt8m0n3r7d
13;it;instagram;https://t.co/wt8m0n3r7d;museum
13;en;instagram;eyebrow;https://t.co/oo9gxgygs5
13;en;instagram;https://t.co/oo9gxgygs5;eyebrow
13;en;iphone;likeablepartners;linkedin
13;en;iphone;linkedin;likeablepartners
13;en;iphone;likeablepartners;business
13;en;iphone;business;likeablepartners
13;en;iphone;linkedin;business
13;en;iphone;business;linkedin
13;en;android;dancingwiththestars;lipsyncbattles
13;en;android;lipsyncbattles;dancingwiththestars
13;en;android;dancingwiththestars;footballs
13;en;android;footballs;dancingwiththestars
13;en;android;dancingwiththestars;dancingabc
13;en;android;dancingabc;dancingwiththestars
13;en;android;dancingwiththestars;https://t.co/ixxwusrn63
13;en;android;https://t.co/ixxwusrn63;dancingwiththestars
13;en;android;lipsyncbattles;footballs
13;en;android;footballs;lipsyncbattles
13;en;android;lipsyncbattles;dancingabc
13;en;android;dancingabc;lipsyncbattles
13;en;android;lipsyncbattles;https://t.co/ixxwusrn63
13;en;android;https://t.co/ixxwusrn63;lipsyncbattles
13;en;android;footballs;dancingabc
13;en;android;dancingabc;footballs
13;en;android;footballs;https://t.co/ixxwusrn63
13;en;android;https://t.co/ixxwusrn63;footballs
13;en;android;dancingabc;https://t.co/ixxwusrn63
13;en;android;https://t.co/ixxwusrn63;dancingabc
13;en;iphone;thestalwart;audrabrookie
13;en;iphone;audrabrookie;thestalwart
13;en;iphone;thestalwart;https://t.co/h0ranhuqiz
13;en;iphone;https://t.co/h0ranhuqiz;thestalwart
13;en;iphone;audrabrookie;https://t.co/h0ranhuqiz
13;en;iphone;https://t.co/h0ranhuqiz;audrabrookie
13;en;iphone;hazza;oppikoppi
13;en;iphone;oppikoppi;hazza
13;en;web;eazy;giantswfan
13;en;web;giantswfan;eazy
13;en;web;atlanticrecords;lin
13;en;web;lin;atlanticrecords
13;en;web;atlanticrecords;hamiltonmusical
13;en;web;hamiltonmusical;atlanticrecords
13;en;web;lin;hamiltonmusical
13;en;web;hamiltonmusical;lin
13;en;web;eorden;nygovcuomo
13;en;web;nygovcuomo;eorden
13;en;web;eorden;vp
13;en;web;vp;eorden
13;en;web;nygovcuomo;vp
13;en;web;vp;nygovcuomo
13;en;web;ntrack;5
13;en;web;5;ntrack
13;en;web;katie;miketerrysmith
13;en;web;miketerrysmith;katie
13;en;iphone;uber;ugly
13;en;iphone;ugly;uber
13;en;iphone;ottostacos;fingerlickingood
13;en;iphone;fingerlickingood;ottostacos
13;en;iphone;ottostacos;illbeback
13;en;iphone;illbeback;ottostacos
13;en;iphone;fingerlickingood;illbeback
13;en;iphone;illbeback;fingerlickingood
13;en;instagram;dockdogstweets;ipo
13;en;instagram;ipo;dockdogstweets
13;en;instagram;dockdogstweets;https://t.co/qcm6bjhpg0
13;en;instagram;https://t.co/qcm6bjhpg0;dockdogstweets
13;en;instagram;ipo;https://t.co/qcm6bjhpg0
13;en;instagram;https://t.co/qcm6bjhpg0;ipo
13;en;iphone;ydanis;uber
13;en;iphone;uber;ydanis
13;en;iphone;charmianagain;represent
13;en;iphone;represent;charmianagain
13;en;web;chillygonzales;octaveminds
13;en;web;octaveminds;chillygonzales
13;en;web;chillygonzales;chancetherapper
13;en;web;chancetherapper;chillygonzales
13;en;web;chillygonzales;https://t.co/nxohelruig
13;en;web;https://t.co/nxohelruig;chillygonzales
13;en;web;octaveminds;chancetherapper
13;en;web;chancetherapper;octaveminds
13;en;web;octaveminds;https://t.co/nxohelruig
13;en;web;https://t.co/nxohelruig;octaveminds
13;en;web;chancetherapper;https://t.co/nxohelruig
13;en;web;https://t.co/nxohelruig;chancetherapper
13;en;web;cedar;takashimurakami
13;en;web;takashimurakami;cedar
13;en;web;cedar;complexsneakers
13;en;web;complexsneakers;cedar
13;en;web;takashimurakami;complexsneakers
13;en;web;complexsneakers;takashimurakami
13;en;web;chillygonzales;octaveminds
13;en;web;octaveminds;chillygonzales
13;en;web;chillygonzales;chancetherapper
13;en;web;chancetherapper;chillygonzales
13;en;web;chillygonzales;https://t.co/nxohelruig
13;en;web;https://t.co/nxohelruig;chillygonzales
13;en;web;octaveminds;chancetherapper
13;en;web;chancetherapper;octaveminds
13;en;web;octaveminds;https://t.co/nxohelruig
13;en;web;https://t.co/nxohelruig;octaveminds
13;en;web;chancetherapper;https://t.co/nxohelruig
13;en;web;https://t.co/nxohelruig;chancetherapper
13;en;iphone;billdeblasio;ubermovesnyc
13;en;iphone;ubermovesnyc;billdeblasio
13;en;web;chillygonzales;octaveminds
13;en;web;octaveminds;chillygonzales
13;en;web;chillygonzales;https://t.co/xiu7ydyepj
13;en;web;https://t.co/xiu7ydyepj;chillygonzales
13;en;web;octaveminds;https://t.co/xiu7ydyepj
13;en;web;https://t.co/xiu7ydyepj;octaveminds
13;en;iphone;nyslabor;newsday
13;en;iphone;newsday;nyslabor
13;en;web;moeetayyim;etayyimray
13;en;web;etayyimray;moeetayyim
13;en;http://foursquare.com;nytimes;https://t.co/apyraliryn
13;en;http://foursquare.com;https://t.co/apyraliryn;nytimes
13;en;web;johnkasich;edrollins
13;en;web;edrollins;johnkasich
13;en;web;johnkasich;sheinkopfltd
13;en;web;sheinkopfltd;johnkasich
13;en;web;edrollins;sheinkopfltd
13;en;web;sheinkopfltd;edrollins
13;en;web;naatco;awakeandsing
13;en;web;awakeandsing;naatco
13;en;web;naatco;publictheaterny
13;en;web;publictheaterny;naatco
13;en;web;awakeandsing;publictheaterny
13;en;web;publictheaterny;awakeandsing
13;en;instagram;manhattan;nyc
13;en;instagram;nyc;manhattan
13;en;instagram;manhattan;https://t.co/lbpf5ref3o
13;en;instagram;https://t.co/lbpf5ref3o;manhattan
13;en;instagram;nyc;https://t.co/lbpf5ref3o
13;en;instagram;https://t.co/lbpf5ref3o;nyc
13;en;iphone;hillaryclinton;madewell1937
13;en;iphone;madewell1937;hillaryclinton
13;en;web;harrisonweber;caseynewton
13;en;web;caseynewton;harrisonweber
13;en;web;harrisonweber;metablake
13;en;web;metablake;harrisonweber
13;en;web;harrisonweber;gbablon
13;en;web;gbablon;harrisonweber
13;en;web;caseynewton;metablake
13;en;web;metablake;caseynewton
13;en;web;caseynewton;gbablon
13;en;web;gbablon;caseynewton
13;en;web;metablake;gbablon
13;en;web;gbablon;metablake
13;en;web;lawrenceregina;freethefiles
13;en;web;freethefiles;lawrenceregina
13;en;web;lawrenceregina;robertfaturechi
13;en;web;robertfaturechi;lawrenceregina
13;en;web;freethefiles;robertfaturechi
13;en;web;robertfaturechi;freethefiles
13;en;iphone;thesmarmybum;n0t
13;en;iphone;n0t;thesmarmybum
13;en;iphone;thesmarmybum;alkb
13;en;iphone;alkb;thesmarmybum
13;en;iphone;thesmarmybum;ck
13;en;iphone;ck;thesmarmybum
13;en;iphone;n0t;alkb
13;en;iphone;alkb;n0t
13;en;iphone;n0t;ck
13;en;iphone;ck;n0t
13;en;iphone;alkb;ck
13;en;iphone;ck;alkb
13;en;web;bigtop;hey
13;en;web;hey;bigtop
14;en;instagram;newyorkcity;nycvacation
14;en;instagram;nycvacation;newyorkcity
14;en;instagram;newyorkcity;day7
14;en;instagram;day7;newyorkcity
14;en;instagram;newyorkcity;newyork
14;en;instagram;newyork;newyorkcity
14;en;instagram;newyorkcity;sheepmeadow
14;en;instagram;sheepmeadow;newyorkcity
14;en;instagram;newyorkcity;centralpark
14;en;instagram;centralpark;newyorkcity
14;en;instagram;newyorkcity;https://t.co/tbvxqwasp4
14;en;instagram;https://t.co/tbvxqwasp4;newyorkcity
14;en;instagram;nycvacation;day7
14;en;instagram;day7;nycvacation
14;en;instagram;nycvacation;newyork
14;en;instagram;newyork;nycvacation
14;en;instagram;nycvacation;sheepmeadow
14;en;instagram;sheepmeadow;nycvacation
14;en;instagram;nycvacation;centralpark
14;en;instagram;centralpark;nycvacation
14;en;instagram;nycvacation;https://t.co/tbvxqwasp4
14;en;instagram;https://t.co/tbvxqwasp4;nycvacation
14;en;instagram;day7;newyork
14;en;instagram;newyork;day7
14;en;instagram;day7;sheepmeadow
14;en;instagram;sheepmeadow;day7
14;en;instagram;day7;centralpark
14;en;instagram;centralpark;day7
14;en;instagram;day7;https://t.co/tbvxqwasp4
14;en;instagram;https://t.co/tbvxqwasp4;day7
14;en;instagram;newyork;sheepmeadow
14;en;instagram;sheepmeadow;newyork
14;en;instagram;newyork;centralpark
14;en;instagram;centralpark;newyork
14;en;instagram;newyork;https://t.co/tbvxqwasp4
14;en;instagram;https://t.co/tbvxqwasp4;newyork
14;en;instagram;sheepmeadow;centralpark
14;en;instagram;centralpark;sheepmeadow
14;en;instagram;sheepmeadow;https://t.co/tbvxqwasp4
14;en;instagram;https://t.co/tbvxqwasp4;sheepmeadow
14;en;instagram;centralpark;https://t.co/tbvxqwasp4
14;en;instagram;https://t.co/tbvxqwasp4;centralpark
14;en;iphone;leahremini;jloteam
14;en;iphone;jloteam;leahremini
14;en;iphone;leahremini;royalpains
14;en;iphone;royalpains;leahremini
14;en;iphone;jloteam;royalpains
14;en;iphone;royalpains;jloteam
14;en;web;cayucasband;riotroom
14;en;web;riotroom;cayucasband
14;en;iphone;foxbusiness;riskrewardfbn
14;en;iphone;riskrewardfbn;foxbusiness
14;en;iphone;brookesassman;ian
14;en;iphone;ian;brookesassman
14;en;iphone;brookesassman;rickschindler
14;en;iphone;rickschindler;brookesassman
14;en;iphone;brookesassman;rebekahlowin
14;en;iphone;rebekahlowin;brookesassman
14;en;iphone;ian;rickschindler
14;en;iphone;rickschindler;ian
14;en;iphone;ian;rebekahlowin
14;en;iphone;rebekahlowin;ian
14;en;iphone;rickschindler;rebekahlowin
14;en;iphone;rebekahlowin;rickschindler
14;en;http://tapbots.com/tweetbot;fmanjoo;https://t.co/p2jc1apfbo
14;en;http://tapbots.com/tweetbot;https://t.co/p2jc1apfbo;fmanjoo
14;en;web;shrinenyc;swedish
14;en;web;swedish;shrinenyc
14;en;web;shrinenyc;senegalese
14;en;web;senegalese;shrinenyc
14;en;web;shrinenyc;reggae
14;en;web;reggae;shrinenyc
14;en;web;shrinenyc;mbalax
14;en;web;mbalax;shrinenyc
14;en;web;shrinenyc;soul
14;en;web;soul;shrinenyc
14;en;web;shrinenyc;blues
14;en;web;blues;shrinenyc
14;en;web;shrinenyc;sousoumaher
14;en;web;sousoumaher;shrinenyc
14;en;web;swedish;senegalese
14;en;web;senegalese;swedish
14;en;web;swedish;reggae
14;en;web;reggae;swedish
14;en;web;swedish;mbalax
14;en;web;mbalax;swedish
14;en;web;swedish;soul
14;en;web;soul;swedish
14;en;web;swedish;blues
14;en;web;blues;swedish
14;en;web;swedish;sousoumaher
14;en;web;sousoumaher;swedish
14;en;web;senegalese;reggae
14;en;web;reggae;senegalese
14;en;web;senegalese;mbalax
14;en;web;mbalax;senegalese
14;en;web;senegalese;soul
14;en;web;soul;senegalese
14;en;web;senegalese;blues
14;en;web;blues;senegalese
14;en;web;senegalese;sousoumaher
14;en;web;sousoumaher;senegalese
14;en;web;reggae;mbalax
14;en;web;mbalax;reggae
14;en;web;reggae;soul
14;en;web;soul;reggae
14;en;web;reggae;blues
14;en;web;blues;reggae
14;en;web;reggae;sousoumaher
14;en;web;sousoumaher;reggae
14;en;web;mbalax;soul
14;en;web;soul;mbalax
14;en;web;mbalax;blues
14;en;web;blues;mbalax
14;en;web;mbalax;sousoumaher
14;en;web;sousoumaher;mbalax
14;en;web;soul;blues
14;en;web;blues;soul
14;en;web;soul;sousoumaher
14;en;web;sousoumaher;soul
14;en;web;blues;sousoumaher
14;en;web;sousoumaher;blues
14;en;iphone;wingking;wingwednesday
14;en;iphone;wingwednesday;wingking
14;en;iphone;wingking;wingcrush
14;en;iphone;wingcrush;wingking
14;en;iphone;wingking;winglife
14;en;iphone;winglife;wingking
14;en;iphone;wingwednesday;wingcrush
14;en;iphone;wingcrush;wingwednesday
14;en;iphone;wingwednesday;winglife
14;en;iphone;winglife;wingwednesday
14;en;iphone;wingcrush;winglife
14;en;iphone;winglife;wingcrush
14;en;iphone;miumiu;papertowns
14;en;iphone;papertowns;miumiu
14;en;instagram;superiorelev;lphnyc
14;en;instagram;lphnyc;superiorelev
14;en;instagram;superiorelev;https://t.co/jecfjihs8s
